"","nodeid","parent","indv","generation","n","beta.ave","beta.diff","gamma.ave","gamma.diff"
"1417","(76, 136, 17)-(77, 136, 17)","(77, 136, 17)-(82, 142, 21)","hht13",0,NA,NA,NA,NA,NA
"1418","(75, 142, 11)-(77, 136, 17)","(77, 136, 17)-(82, 142, 21)","hht13",0,NA,NA,NA,NA,NA
"1419","(68, 111, 25)-(82, 142, 21)","(82, 142, 21)-(84, 149, 21)","hht13",0,NA,NA,NA,NA,NA
"1420","(79, 134, 27)-(81, 159, 23)","(81, 159, 23)-(95, 227, 18)","hht13",0.3,2,0.670681324058474,0.204374280614543,1.70497958484016,1.52391980555721
"1421","(79, 134, 27)-(89, 79, 20)","(79, 134, 27)-(81, 159, 23)","hht13",0.2,2,0.597579205809207,-0.00469948775464328,0.147949859309589,0.0513740450871143
"1422","(89, 79, 20)-(95, 75, 11)","(79, 134, 27)-(89, 79, 20)","hht13",0,NA,NA,NA,NA,NA
"1423","(82, 77, 17)-(89, 79, 20)","(79, 134, 27)-(89, 79, 20)","hht13",0.2,2,0.858402714675522,0.04093246413777,0.805975012867292,0.26181873018683
"1424","(79, 74, 15)-(82, 77, 17)","(82, 77, 17)-(89, 79, 20)","hht13",0,NA,NA,NA,NA,NA
"1425","(75, 79, 14)-(82, 77, 17)","(82, 77, 17)-(89, 79, 20)","hht13",0.1,2,0.927571416001877,-0.0845986332707649,0.792034179406269,0.689287190152421
"1426","(74, 79, 14)-(75, 79, 14)","(75, 79, 14)-(82, 77, 17)","hht13",0,NA,NA,NA,NA,NA
"1427","(70, 73, 23)-(75, 79, 14)","(75, 79, 14)-(82, 77, 17)","hht13",0,NA,NA,NA,NA,NA
"1428","(77, 130, 28)-(79, 134, 27)","(79, 134, 27)-(81, 159, 23)","hht13",0,NA,NA,NA,NA,NA
"1429","(96, 226, 18)-(102, 226, 26)","0","hht14",1,2,0.512274472738624,0.182815404656722,0.307292341435807,0.103916549386056
"1430","(95, 228, 17)-(96, 226, 18)","(96, 226, 18)-(102, 226, 26)","hht14",0.9,2,1.72228037284786,-0.315971153690416,2.22448442093646,0.202567816814417
"1431","(94, 232, 16)-(95, 228, 17)","(95, 228, 17)-(96, 226, 18)","hht14",0.9,2,0.980585041263989,0.0605244899550484,2.15039183775563,0.265907158446059
"1432","(94, 232, 16)-(94, 240, 14)","(94, 232, 16)-(95, 228, 17)","hht14",0.7,2,0.92600772895515,0.0485733489865108,0.771660399086726,0.405611048116526
"1433","(94, 240, 14)-(103, 244, 12)","(94, 232, 16)-(94, 240, 14)","hht14",0.5,2,1.1883706610122,-0.0244460564623973,0.33152494155645,0.0855649313700028
"1434","(103, 244, 12)-(106, 244, 12)","(94, 240, 14)-(103, 244, 12)","hht14",0.4,2,0.537169713088785,0.291488314088878,1.63426299246054,1.2619615100391
"1435","(106, 244, 12)-(107, 252, 11)","(103, 244, 12)-(106, 244, 12)","hht14",0.2,2,0.269230731766237,0,0.1558864233087,0
"1436","(107, 252, 11)-(108, 253, 12)","(106, 244, 12)-(107, 252, 11)","hht14",0,NA,NA,NA,NA,NA
"1437","(106, 253, 10)-(107, 252, 11)","(106, 244, 12)-(107, 252, 11)","hht14",0,NA,NA,NA,NA,NA
"1438","(106, 244, 12)-(107, 244, 13)","(103, 244, 12)-(106, 244, 12)","hht14",0.4,2,2.81738404775751,0.0889260146334572,6.3299085777396,2.90455117192294
"1439","(107, 244, 13)-(107, 253, 16)","(106, 244, 12)-(107, 244, 13)","hht14",0,NA,NA,NA,NA,NA
"1440","(106, 242, 16)-(107, 244, 13)","(106, 244, 12)-(107, 244, 13)","hht14",0.2,2,0.960104808941031,-0.0396639948655179,2.3920752877555,0.0380454569270226
"1441","(106, 242, 16)-(112, 246, 23)","(106, 242, 16)-(107, 244, 13)","hht14",0,NA,NA,NA,NA,NA
"1442","(103, 242, 23)-(106, 242, 16)","(106, 242, 16)-(107, 244, 13)","hht14",0,NA,NA,NA,NA,NA
"1443","(101, 249, 14)-(103, 244, 12)","(94, 240, 14)-(103, 244, 12)","hht14",0.4,2,0.410424562341981,0.101336314134752,0.720838493654804,0.570229737090917
"1444","(101, 249, 14)-(103, 251, 20)","(101, 249, 14)-(103, 244, 12)","hht14",0,NA,NA,NA,NA,NA
"1445","(101, 249, 14)-(101, 250, 14)","(101, 249, 14)-(103, 244, 12)","hht14",0.4,2,1.65134643852316,0.135398979014281,3.37195209894156,0.543524513459455
"1446","(101, 250, 14)-(101, 253, 12)","(101, 249, 14)-(101, 250, 14)","hht14",0,NA,NA,NA,NA,NA
"1447","(100, 251, 16)-(101, 250, 14)","(101, 249, 14)-(101, 250, 14)","hht14",0.2,2,1.20103349084757,0.260155629451123,1.31716500212268,0.448223234678171
"1448","(100, 251, 16)-(100, 253, 17)","(100, 251, 16)-(101, 250, 14)","hht14",0,NA,NA,NA,NA,NA
"1449","(97, 253, 19)-(100, 251, 16)","(100, 251, 16)-(101, 250, 14)","hht14",0,NA,NA,NA,NA,NA
"1450","(91, 243, 12)-(94, 240, 14)","(94, 232, 16)-(94, 240, 14)","hht14",0.2,2,0.710906128387217,0.0541158196789939,1.97029650191126,0.923378468820735
"1451","(87, 253, 11)-(91, 243, 12)","(91, 243, 12)-(94, 240, 14)","hht14",0,NA,NA,NA,NA,NA
"1452","(87, 241, 13)-(91, 243, 12)","(91, 243, 12)-(94, 240, 14)","hht14",0,NA,NA,NA,NA,NA
"1453","(88, 237, 15)-(94, 232, 16)","(94, 232, 16)-(95, 228, 17)","hht14",0,NA,NA,NA,NA,NA
"1454","(91, 230, 20)-(95, 228, 17)","(95, 228, 17)-(96, 226, 18)","hht14",0,NA,NA,NA,NA,NA
"1455","(95, 222, 19)-(96, 226, 18)","(96, 226, 18)-(102, 226, 26)","hht14",1,2,0.96851216551433,-0.206968721361501,9.92511939134389,5.07621537031695
"1456","(95, 222, 19)-(111, 149, 24)","(95, 222, 19)-(96, 226, 18)","hht14",0.5,2,0.746124272769543,0.0969105070231214,0.195377550253004,0.0741719983463027
"1457","(111, 149, 24)-(112, 132, 28)","(95, 222, 19)-(111, 149, 24)","hht14",0.4,2,0.590987800931652,0.177856930928745,1.95631713689689,1.87819685686649
"1458","(112, 132, 28)-(113, 131, 27)","(111, 149, 24)-(112, 132, 28)","hht14",0.2,2,1.05536540935001,-0.0458500590639139,12.4324708327351,11.6078501004655
"1459","(113, 131, 27)-(125, 113, 51)","(112, 132, 28)-(113, 131, 27)","hht14",0,NA,NA,NA,NA,NA
"1460","(113, 131, 27)-(113, 132, 26)","(112, 132, 28)-(113, 131, 27)","hht14",0,NA,NA,NA,NA,NA
"1461","(111, 80, 21)-(112, 132, 28)","(111, 149, 24)-(112, 132, 28)","hht14",0,NA,NA,NA,NA,NA
"1462","(109, 142, 22)-(111, 149, 24)","(95, 222, 19)-(111, 149, 24)","hht14",0.5,2,0.619815842619972,0.0833458686384135,2.3621871807364,2.1884551537179
"1463","(109, 142, 22)-(129, 107, 26)","(109, 142, 22)-(111, 149, 24)","hht14",0,NA,NA,NA,NA,NA
"1464","(108, 141, 21)-(109, 142, 22)","(109, 142, 22)-(111, 149, 24)","hht14",0.4,2,1.08562096705627,0.0925476355439941,8.55860838294419,0.446625186020963
"1465","(108, 141, 21)-(117, 143, 13)","(108, 141, 21)-(109, 142, 22)","hht14",0.4,2,0.99219691653833,-0.103566663237527,0.134622853517281,0.0679949595906205
"1466","(117, 143, 13)-(118, 145, 11)","(108, 141, 21)-(117, 143, 13)","hht14",0.2,2,1.19210865523509,0.1402829901788,4.95829709678996,4.05441495414698
"1467","(118, 145, 11)-(122, 130, 0)","(117, 143, 13)-(118, 145, 11)","hht14",0,NA,NA,NA,NA,NA
"1468","(118, 145, 9)-(118, 145, 11)","(117, 143, 13)-(118, 145, 11)","hht14",0,NA,NA,NA,NA,NA
"1469","(117, 143, 12)-(117, 143, 13)","(108, 141, 21)-(117, 143, 13)","hht14",0,NA,NA,NA,NA,NA
"1470","(105, 150, 14)-(108, 141, 21)","(108, 141, 21)-(109, 142, 22)","hht14",0,NA,NA,NA,NA,NA
"1471","(83, 201, 20)-(95, 222, 19)","(95, 222, 19)-(96, 226, 18)","hht14",0.9,2,0.708484870007045,-0.00668577763518704,1.55878075927604,0.936244795461975
"1472","(77, 145, 26)-(83, 201, 20)","(83, 201, 20)-(95, 222, 19)","hht14",0.7,2,0.662268755608987,0.0358506961105402,0.689126953844054,0.579073466389277
"1473","(77, 145, 26)-(86, 83, 22)","(77, 145, 26)-(83, 201, 20)","hht14",0.4,2,0.555077297084739,-0.0572475806129114,0.0851128224483263,0.0734661818473496
"1474","(85, 83, 22)-(86, 83, 22)","(77, 145, 26)-(86, 83, 22)","hht14",0,NA,NA,NA,NA,NA
"1475","(75, 80, 19)-(86, 83, 22)","(77, 145, 26)-(86, 83, 22)","hht14",0.4,2,0.835033896915222,0.0129345474079863,0.475921449721889,0.0649157593971158
"1476","(71, 81, 18)-(75, 80, 19)","(75, 80, 19)-(86, 83, 22)","hht14",0,NA,NA,NA,NA,NA
"1477","(70, 76, 19)-(75, 80, 19)","(75, 80, 19)-(86, 83, 22)","hht14",0.2,2,1.28498167558383,-0.165530559442354,0.23889304636571,0.103096594001664
"1478","(69, 76, 21)-(70, 76, 19)","(70, 76, 19)-(75, 80, 19)","hht14",0,NA,NA,NA,NA,NA
"1479","(69, 76, 19)-(70, 76, 19)","(70, 76, 19)-(75, 80, 19)","hht14",0,NA,NA,NA,NA,NA
"1480","(77, 145, 26)-(80, 141, 24)","(77, 145, 26)-(83, 201, 20)","hht14",0.7,2,0.755635198811541,-0.00430352127387944,0.548600276154472,0.115705332794349
"1481","(80, 141, 24)-(82, 140, 22)","(77, 145, 26)-(80, 141, 24)","hht14",0,NA,NA,NA,NA,NA
"1482","(79, 138, 24)-(80, 141, 24)","(77, 145, 26)-(80, 141, 24)","hht14",0.5,2,1.012634036206,-0.0996393982721271,3.61607421774855,0.382842928097265
"1483","(73, 144, 13)-(79, 138, 24)","(79, 138, 24)-(80, 141, 24)","hht14",0.4,2,0.95083162109264,0.0770880538388031,0.216542630401037,0.02006090501098
"1484","(73, 144, 13)-(74, 145, 10)","(73, 144, 13)-(79, 138, 24)","hht14",0,NA,NA,NA,NA,NA
"1485","(72, 147, 10)-(73, 144, 13)","(73, 144, 13)-(79, 138, 24)","hht14",0.2,2,0.926623432201995,-0.158658195345162,2.03591715566675,0.337890265038842
"1486","(72, 147, 10)-(76, 147, 4)","(72, 147, 10)-(73, 144, 13)","hht14",0,NA,NA,NA,NA,NA
"1487","(69, 142, 3)-(72, 147, 10)","(72, 147, 10)-(73, 144, 13)","hht14",0,NA,NA,NA,NA,NA
"1488","(73, 126, 28)-(79, 138, 24)","(79, 138, 24)-(80, 141, 24)","hht14",0.5,2,0.81821610901556,-0.100783285465888,1.71110258495699,0.798399846417448
"1489","(66, 115, 26)-(73, 126, 28)","(73, 126, 28)-(79, 138, 24)","hht14",0.4,2,0.696312639787221,0.015043220697576,1.42724096259938,0.495530306381961
"1490","(66, 111, 18)-(66, 115, 26)","(66, 115, 26)-(73, 126, 28)","hht14",0.2,2,1.1261499311461,-0.140282726898451,1.09999603199803,1.0220586404968
"1491","(66, 111, 18)-(82, 100, 9)","(66, 111, 18)-(66, 115, 26)","hht14",0,NA,NA,NA,NA,NA
"1492","(66, 111, 17)-(66, 111, 18)","(66, 111, 18)-(66, 115, 26)","hht14",0,NA,NA,NA,NA,NA
"1493","(51, 97, 21)-(66, 115, 26)","(66, 115, 26)-(73, 126, 28)","hht14",0.2,2,1.16373696035677,-0.0491325599339222,0.0859604764721323,0.0481946229091367
"1494","(51, 97, 20)-(51, 97, 21)","(51, 97, 21)-(66, 115, 26)","hht14",0,NA,NA,NA,NA,NA
"1495","(50, 94, 22)-(51, 97, 21)","(51, 97, 21)-(66, 115, 26)","hht14",0,NA,NA,NA,NA,NA
"1496","(62, 113, 53)-(73, 126, 28)","(73, 126, 28)-(79, 138, 24)","hht14",0,NA,NA,NA,NA,NA
"1497","(75, 196, 27)-(83, 201, 20)","(83, 201, 20)-(95, 222, 19)","hht14",0.5,2,0.477299785742578,-0.0914794720386645,2.67632442825138,2.46703163934914
"1498","(75, 196, 27)-(80, 125, 36)","(75, 196, 27)-(83, 201, 20)","hht14",0,NA,NA,NA,NA,NA
"1499","(73, 196, 27)-(75, 196, 27)","(75, 196, 27)-(83, 201, 20)","hht14",0.5,2,0.792603935349408,0.0550886702918147,1.58657445676819,1.3037318350885
"1500","(73, 195, 27)-(73, 196, 27)","(73, 196, 27)-(75, 196, 27)","hht14",0.4,2,1.60844843913271,0.188875555120167,22.0438442712485,18.8183390036303
"1501","(72, 193, 25)-(73, 195, 27)","(73, 195, 27)-(73, 196, 27)","hht14",0.4,2,0.73004508545534,0.00142425566826918,6.1186242603499,3.94519457507316
"1502","(72, 193, 25)-(76, 188, 26)","(72, 193, 25)-(73, 195, 27)","hht14",0,NA,NA,NA,NA,NA
"1503","(56, 180, 37)-(72, 193, 25)","(72, 193, 25)-(73, 195, 27)","hht14",0.2,2,0.879485180429256,-0.0312187164233864,0.537631846710532,0.0381208611752066
"1504","(56, 180, 37)-(60, 185, 49)","(56, 180, 37)-(72, 193, 25)","hht14",0,NA,NA,NA,NA,NA
"1505","(48, 185, 50)-(56, 180, 37)","(56, 180, 37)-(72, 193, 25)","hht14",0,NA,NA,NA,NA,NA
"1506","(40, 203, 26)-(73, 195, 27)","(73, 195, 27)-(73, 196, 27)","hht14",0,NA,NA,NA,NA,NA
"1507","(70, 203, 22)-(73, 196, 27)","(73, 196, 27)-(75, 196, 27)","hht14",0,NA,NA,NA,NA,NA
"1508","(118, 261, 27)-(121, 262, 40)","0","hht15",1,2,0.731413048016958,-0.0104990443877327,0.675405908256847,0.0692355512656303
"1509","(121, 262, 40)-(126, 265, 45)","(118, 261, 27)-(121, 262, 40)","hht15",0.9,2,0.779347552595723,0.38017698913213,0.81297049782707,0.521063502411803
"1510","(126, 265, 45)-(131, 275, 52)","(121, 262, 40)-(126, 265, 45)","hht15",0.9,2,0.63753344955086,0.0670727935193131,0.384792764317853,0.046126277789611
"1511","(131, 275, 52)-(135, 279, 50)","(126, 265, 45)-(131, 275, 52)","hht15",0.3,2,0.739656526253324,0.0563515133177909,2.20031639380443,0.334388385630287
"1512","(135, 279, 50)-(144, 278, 48)","(131, 275, 52)-(135, 279, 50)","hht15",0,NA,NA,NA,NA,NA
"1513","(135, 279, 50)-(136, 290, 50)","(131, 275, 52)-(135, 279, 50)","hht15",0.3,2,0.636799221695245,-0.201115419314515,0.390271469529357,0.00732406598776166
"1514","(136, 290, 50)-(139, 294, 47)","(135, 279, 50)-(136, 290, 50)","hht15",0,NA,NA,NA,NA,NA
"1515","(134, 295, 51)-(136, 290, 50)","(135, 279, 50)-(136, 290, 50)","hht15",0.2,2,0.593206569248954,-0.0133641647996101,4.16141240807382,0.0130006436861192
"1516","(134, 295, 51)-(141, 317, 49)","(134, 295, 51)-(136, 290, 50)","hht15",0,NA,NA,NA,NA,NA
"1517","(132, 317, 52)-(134, 295, 51)","(134, 295, 51)-(136, 290, 50)","hht15",0,NA,NA,NA,NA,NA
"1518","(129, 278, 55)-(131, 275, 52)","(126, 265, 45)-(131, 275, 52)","hht15",0.9,2,0.611367174053162,0.0820309436988403,1.59779744532862,0.0232729150243461
"1519","(127, 284, 56)-(129, 278, 55)","(129, 278, 55)-(131, 275, 52)","hht15",0.8,2,0.509842025525185,0.0523055354827015,0.597638465595048,0.417376983454732
"1520","(127, 284, 56)-(128, 284, 57)","(127, 284, 56)-(129, 278, 55)","hht15",0.8,2,1.35637482952892,-0.238340479387461,1.98304585852565,0.0169541414743478
"1521","(128, 284, 57)-(129, 286, 56)","(127, 284, 56)-(128, 284, 57)","hht15",0.7,3,0.905950719062013,NA,3.28340755242022,NA
"1522","(129, 286, 56)-(134, 290, 59)","(128, 284, 57)-(129, 286, 56)","hht15",0,NA,NA,NA,NA,NA
"1523","(129, 286, 56)-(131, 291, 60)","(128, 284, 57)-(129, 286, 56)","hht15",0,NA,NA,NA,NA,NA
"1524","(128, 294, 50)-(129, 286, 56)","(128, 284, 57)-(129, 286, 56)","hht15",0.7,2,0.881702058002525,-0.320883838304725,0.964521462705202,0.419487489844036
"1525","(128, 294, 50)-(131, 303, 60)","(128, 294, 50)-(129, 286, 56)","hht15",0,NA,NA,NA,NA,NA
"1526","(126, 297, 46)-(128, 294, 50)","(128, 294, 50)-(129, 286, 56)","hht15",0.5,2,1.25953447507796,-0.0299795887531034,2.05131751255381,0.327965928277697
"1527","(126, 297, 46)-(129, 304, 45)","(126, 297, 46)-(128, 294, 50)","hht15",0.2,2,0.589332540723127,-0.108340033818933,1.42884028969911,0.102004170172204
"1528","(129, 304, 45)-(140, 312, 45)","(126, 297, 46)-(129, 304, 45)","hht15",0,NA,NA,NA,NA,NA
"1529","(129, 304, 45)-(131, 317, 47)","(126, 297, 46)-(129, 304, 45)","hht15",0,NA,NA,NA,NA,NA
"1530","(119, 289, 43)-(126, 297, 46)","(126, 297, 46)-(128, 294, 50)","hht15",0.5,2,0.342913501983428,0.0683274952552926,0.398526850970026,0.288460128529413
"1531","(119, 289, 43)-(120, 288, 42)","(119, 289, 43)-(126, 297, 46)","hht15",0.4,2,1.72032392662653,0.619841470401571,2.83234506890321,2.00662232679809
"1532","(120, 287, 41)-(120, 288, 42)","(119, 289, 43)-(120, 288, 42)","hht15",0,NA,NA,NA,NA,NA
"1533","(120, 282, 42)-(120, 288, 42)","(119, 289, 43)-(120, 288, 42)","hht15",0.4,2,0.845711786836543,0.0331645943174437,0.735360543933346,0.363850724849701
"1534","(120, 282, 42)-(122, 280, 41)","(120, 282, 42)-(120, 288, 42)","hht15",0.3,2,1.20100150753667,0.32764777612979,3.51240916782426,1.29370389010732
"1535","(122, 280, 41)-(131, 279, 40)","(120, 282, 42)-(122, 280, 41)","hht15",0.3,2,0.776109943450108,0.0263125236011683,0.381678087790295,0.150198407542741
"1536","(131, 279, 40)-(134, 276, 41)","(122, 280, 41)-(131, 279, 40)","hht15",0,NA,NA,NA,NA,NA
"1537","(129, 277, 40)-(131, 279, 40)","(122, 280, 41)-(131, 279, 40)","hht15",0.2,2,0.618491453819825,0.0491090039590973,0.996311957711482,0.184588362162685
"1538","(127, 278, 39)-(129, 277, 40)","(129, 277, 40)-(131, 279, 40)","hht15",0,NA,NA,NA,NA,NA
"1539","(127, 276, 39)-(129, 277, 40)","(129, 277, 40)-(131, 279, 40)","hht15",0,NA,NA,NA,NA,NA
"1540","(122, 280, 41)-(127, 275, 41)","(120, 282, 42)-(122, 280, 41)","hht15",0,NA,NA,NA,NA,NA
"1541","(114, 280, 43)-(120, 282, 42)","(120, 282, 42)-(120, 288, 42)","hht15",0,NA,NA,NA,NA,NA
"1542","(113, 285, 41)-(119, 289, 43)","(119, 289, 43)-(126, 297, 46)","hht15",0,NA,NA,NA,NA,NA
"1543","(128, 282, 59)-(128, 284, 57)","(127, 284, 56)-(128, 284, 57)","hht15",0,NA,NA,NA,NA,NA
"1544","(124, 291, 56)-(127, 284, 56)","(127, 284, 56)-(129, 278, 55)","hht15",0,NA,NA,NA,NA,NA
"1545","(126, 275, 59)-(129, 278, 55)","(129, 278, 55)-(131, 275, 52)","hht15",0,NA,NA,NA,NA,NA
"1546","(126, 265, 45)-(128, 264, 47)","(121, 262, 40)-(126, 265, 45)","hht15",0.3,2,1.60194685633295,-0.0273330298377896,6.98412380423082,4.8886675886314
"1547","(128, 264, 47)-(132, 261, 51)","(126, 265, 45)-(128, 264, 47)","hht15",0.3,2,0.469991577992372,-0.0152348405276736,1.24374460742019,0.766521560450467
"1548","(132, 261, 51)-(134, 260, 53)","(128, 264, 47)-(132, 261, 51)","hht15",0.2,2,0.775454787066632,-0.0340067422488617,2.00712836297099,0.175703890531151
"1549","(134, 260, 53)-(139, 260, 55)","(132, 261, 51)-(134, 260, 53)","hht15",0,NA,NA,NA,NA,NA
"1550","(134, 260, 53)-(135, 255, 55)","(132, 261, 51)-(134, 260, 53)","hht15",0,NA,NA,NA,NA,NA
"1551","(129, 250, 52)-(132, 261, 51)","(128, 264, 47)-(132, 261, 51)","hht15",0,NA,NA,NA,NA,NA
"1552","(128, 264, 47)-(131, 270, 38)","(126, 265, 45)-(128, 264, 47)","hht15",0,NA,NA,NA,NA,NA
"1553","(115, 257, 49)-(121, 262, 40)","(118, 261, 27)-(121, 262, 40)","hht15",0.9,2,1.21064764689582,0.126192868380924,1.37803618412278,0.425433755631777
"1554","(112, 266, 52)-(115, 257, 49)","(115, 257, 49)-(121, 262, 40)","hht15",0.5,2,0.82871055936874,0.253204960375226,1.47964899833759,0.412437915114017
"1555","(112, 266, 52)-(113, 286, 50)","(112, 266, 52)-(115, 257, 49)","hht15",0.5,2,0.69839501380805,-0.021770869934588,0.680137429265923,0.356835913690113
"1556","(112, 303, 46)-(113, 286, 50)","(112, 266, 52)-(113, 286, 50)","hht15",0.4,2,0.623472673716898,0.0220979787291367,0.326539961302843,0.0206150014112838
"1557","(112, 303, 46)-(113, 308, 44)","(112, 303, 46)-(113, 286, 50)","hht15",0.4,2,0.666199486008765,0.0328809280071302,0.930167337131397,0.210977548473196
"1558","(110, 312, 45)-(113, 308, 44)","(112, 303, 46)-(113, 308, 44)","hht15",0.3,2,1.05677081703049,-0.0338531461089165,1.0778473441489,0.068985616042568
"1559","(109, 316, 42)-(110, 312, 45)","(110, 312, 45)-(113, 308, 44)","hht15",0.3,2,0.865702598198997,0.0635057509954234,0.601885498768244,0.170231224090324
"1560","(109, 316, 42)-(112, 317, 42)","(109, 316, 42)-(110, 312, 45)","hht15",0.2,2,0.77836220103194,0.0268957640949848,0.468853855524322,0.173712887332684
"1561","(112, 317, 42)-(114, 317, 41)","(109, 316, 42)-(112, 317, 42)","hht15",0,NA,NA,NA,NA,NA
"1562","(111, 317, 41)-(112, 317, 42)","(109, 316, 42)-(112, 317, 42)","hht15",0,NA,NA,NA,NA,NA
"1563","(109, 316, 42)-(111, 315, 41)","(109, 316, 42)-(110, 312, 45)","hht15",0,NA,NA,NA,NA,NA
"1564","(107, 309, 45)-(110, 312, 45)","(110, 312, 45)-(113, 308, 44)","hht15",0,NA,NA,NA,NA,NA
"1565","(109, 311, 40)-(113, 308, 44)","(112, 303, 46)-(113, 308, 44)","hht15",0,NA,NA,NA,NA,NA
"1566","(107, 308, 43)-(112, 303, 46)","(112, 303, 46)-(113, 286, 50)","hht15",0,NA,NA,NA,NA,NA
"1567","(108, 288, 47)-(113, 286, 50)","(112, 266, 52)-(113, 286, 50)","hht15",0,NA,NA,NA,NA,NA
"1568","(109, 262, 46)-(112, 266, 52)","(112, 266, 52)-(115, 257, 49)","hht15",0,NA,NA,NA,NA,NA
"1569","(108, 248, 35)-(115, 257, 49)","(115, 257, 49)-(121, 262, 40)","hht15",0.9,2,0.503880999301392,-0.138115009541793,2.58337581006236,2.35131619472734
"1570","(108, 248, 35)-(184, 224, 44)","(108, 248, 35)-(115, 257, 49)","hht15",0,NA,NA,NA,NA,NA
"1571","(106, 247, 32)-(108, 248, 35)","(108, 248, 35)-(115, 257, 49)","hht15",0.8,2,0.613152131481616,0.0365839833971818,9.1349256686758,8.62133996618854
"1572","(106, 247, 32)-(117, 159, 42)","(106, 247, 32)-(108, 248, 35)","hht15",0.4,2,0.867501308547753,-0.131476971935639,0.141574839202897,0.0165906179799203
"1573","(117, 159, 42)-(119, 148, 44)","(106, 247, 32)-(117, 159, 42)","hht15",0.3,2,0.624740231409811,0.160871340983566,5.16238150930594,4.79867241483073
"1574","(119, 148, 44)-(125, 80, 31)","(117, 159, 42)-(119, 148, 44)","hht15",0.3,2,0.473341066703344,0.0472877410514788,0.0442844681814027,0.0131162105802849
"1575","(125, 80, 31)-(126, 76, 36)","(119, 148, 44)-(125, 80, 31)","hht15",0.2,2,0.828696611515597,0.0809853421548461,1.50290809401738,0.364660647181663
"1576","(126, 76, 36)-(127, 71, 41)","(125, 80, 31)-(126, 76, 36)","hht15",0,NA,NA,NA,NA,NA
"1577","(126, 71, 43)-(126, 76, 36)","(125, 80, 31)-(126, 76, 36)","hht15",0,NA,NA,NA,NA,NA
"1578","(125, 80, 31)-(125, 83, 31)","(119, 148, 44)-(125, 80, 31)","hht15",0,NA,NA,NA,NA,NA
"1579","(119, 148, 44)-(122, 147, 45)","(117, 159, 42)-(119, 148, 44)","hht15",0,NA,NA,NA,NA,NA
"1580","(115, 145, 39)-(117, 159, 42)","(106, 247, 32)-(117, 159, 42)","hht15",0.3,2,0.721384765659228,0.195195582976455,0.181322798151627,0.0898862852883108
"1581","(115, 145, 39)-(116, 142, 37)","(115, 145, 39)-(117, 159, 42)","hht15",0.3,2,0.705357502254138,0.127006082147227,5.9880443118711,0.507073377256514
"1582","(116, 142, 37)-(128, 121, 37)","(115, 145, 39)-(116, 142, 37)","hht15",0.2,2,0.66761067916914,0.0373351403566252,0.649229918914943,0.120902321366444
"1583","(128, 121, 37)-(136, 110, 37)","(116, 142, 37)-(128, 121, 37)","hht15",0,NA,NA,NA,NA,NA
"1584","(114, 116, 32)-(128, 121, 37)","(116, 142, 37)-(128, 121, 37)","hht15",0,NA,NA,NA,NA,NA
"1585","(116, 142, 37)-(124, 150, 26)","(115, 145, 39)-(116, 142, 37)","hht15",0,NA,NA,NA,NA,NA
"1586","(114, 145, 40)-(115, 145, 39)","(115, 145, 39)-(117, 159, 42)","hht15",0,NA,NA,NA,NA,NA
"1587","(105, 248, 30)-(106, 247, 32)","(106, 247, 32)-(108, 248, 35)","hht15",0.8,2,1.53552365527809,0.169334855243821,2.39134064642028,0.197234934619043
"1588","(103, 251, 26)-(105, 248, 30)","(105, 248, 30)-(106, 247, 32)","hht15",0.2,2,0.826661341637985,-0.059359111857014,2.07069151780011,0.111567195368327
"1589","(103, 251, 26)-(105, 262, 26)","(103, 251, 26)-(105, 248, 30)","hht15",0,NA,NA,NA,NA,NA
"1590","(101, 259, 20)-(103, 251, 26)","(103, 251, 26)-(105, 248, 30)","hht15",0,NA,NA,NA,NA,NA
"1591","(101, 245, 31)-(105, 248, 30)","(105, 248, 30)-(106, 247, 32)","hht15",0.7,2,0.905302150034859,0.0801361866070104,3.76198441139914,1.18331426157888
"1592","(95, 256, 29)-(101, 245, 31)","(101, 245, 31)-(105, 248, 30)","hht15",0,NA,NA,NA,NA,NA
"1593","(92, 223, 35)-(101, 245, 31)","(101, 245, 31)-(105, 248, 30)","hht15",0.7,2,0.729650734949406,0.0415992103562887,2.23146793062934,0.149842459298709
"1594","(77, 158, 41)-(92, 223, 35)","(92, 223, 35)-(101, 245, 31)","hht15",0.5,2,0.864808569801309,-0.112202712729079,0.259089337704889,0.0155417826587268
"1595","(77, 158, 41)-(79, 143, 35)","(77, 158, 41)-(92, 223, 35)","hht15",0,NA,NA,NA,NA,NA
"1596","(76, 142, 42)-(77, 158, 41)","(77, 158, 41)-(92, 223, 35)","hht15",0.5,2,0.780495539316607,0.108279978582687,2.62583311108388,2.0563092106121
"1597","(76, 142, 42)-(87, 87, 31)","(76, 142, 42)-(77, 158, 41)","hht15",0.4,2,0.627565137631805,0.0728556361541327,0.137553768601753,0.00833328114336273
"1598","(87, 87, 31)-(95, 84, 28)","(76, 142, 42)-(87, 87, 31)","hht15",0.3,2,1.02806275803099,-0.216612186022464,1.98952094925538,1.73132588422788
"1599","(95, 84, 28)-(97, 83, 29)","(87, 87, 31)-(95, 84, 28)","hht15",0.2,2,0.678850443342489,-0.00220473021549574,4.90546524632251,3.55800945281091
"1600","(97, 83, 29)-(100, 84, 30)","(95, 84, 28)-(97, 83, 29)","hht15",0,NA,NA,NA,NA,NA
